building,noise,in_vehicle,asleep,no_windows,dist,age_groups,heard
0,0,0,0,0,723.1583242688771,1,1
0,1,0,0,0,897.7967001702785,1,0
0,0,0,0,0,380.790012670394,5,1
1,0,0,0,0,5204.972609255826,5,1
0,0,0,0,0,608.4079059790572,3,1
0,0,0,0,0,1394.8982427682251,3,1
0,0,0,0,0,398.21422065792893,1,1
0,0,0,0,0,554.8118272596379,4,1
0,0,1,0,0,1998.5425341209261,2,0
0,0,0,0,0,169.75876740727995,2,1
0,0,0,0,0,921.7066107693228,1,1
1,0,0,0,0,627.6916621722969,3,1
1,0,0,0,0,1197.2158242649841,2,1
0,1,0,0,0,30059.668609676708,4,0
0,0,0,0,0,251.37606113057475,3,1
0,0,0,0,0,649.0063882108785,4,1
0,0,0,0,0,999.9398107593838,1,1
0,0,0,0,0,333.9293044048443,4,1
0,0,0,0,0,6502.482998748326,4,1
0,0,1,0,0,621.1976918494014,4,1
0,0,0,0,0,1011.5480730866456,3,1
0,0,0,0,0,57077.48367041868,3,1
0,0,1,0,0,732.0515422524602,6,0
0,0,0,0,0,144.15710891789706,4,1
0,1,0,0,0,640.3401807617466,3,1
0,0,0,0,0,218.9756435086527,2,1
0,0,0,0,0,1704.1886580115522,4,0
0,1,1,0,0,3135.61284676736,7,0
0,0,0,0,0,677.5201627421527,1,1
0,1,0,0,0,6701.235287860162,3,0
0,0,0,0,0,2293.9827523210297,5,1
1,0,0,0,0,495.10050924779694,7,1
0,0,0,0,0,828.2858844544875,5,1
1,0,0,0,0,379.5907063374222,0,1
1,0,0,0,0,424.7737851157926,3,1
0,0,0,0,0,379.74951215731284,3,1
0,0,0,0,0,238.36585002093318,5,1
0,0,0,0,0,2027.3525269684155,6,1
0,0,1,0,0,33325.80981631726,7,0
0,0,0,0,0,598.8103939210573,3,1
0,1,0,0,0,667.0228131354472,6,0
0,0,0,0,0,122.54180486116026,2,1
0,0,0,0,0,394.281376184254,2,1
0,0,0,0,0,32076.72057014006,2,0
1,0,0,0,0,271.82769531320633,6,1
0,0,0,0,0,496.0808553583402,0,1
0,0,0,0,0,502.37075531912853,1,1
0,0,0,0,0,23541.733048761824,2,1
1,0,0,0,0,317.14799093377195,5,1
0,0,0,0,0,34375.83374019251,5,0
0,0,0,0,0,1408.0831790563377,3,1
1,0,0,0,0,773.4001624764694,4,1
1,0,0,0,0,680.3449074689296,5,1
0,0,0,0,0,206.5512967425293,2,1
0,0,0,0,0,14406.383847314157,2,1
0,0,0,0,0,875.9495540750219,3,0
0,0,0,0,0,525.618910793854,5,1
0,1,0,0,0,96655.72914947242,4,0
0,0,0,0,0,556.5435196797202,2,1
0,0,0,0,0,573.6853701479313,0,1
0,1,0,0,0,717.9262905158196,7,1
0,0,0,0,0,1190.0534350931055,5,1
1,0,0,0,0,199.34842901197734,1,1
0,0,1,0,0,1361.6938049440528,5,0
0,1,0,0,0,182.46150805091742,3,1
0,0,0,0,0,264.64627322580895,2,1
0,0,0,0,0,595.5623162639541,1,1
0,0,0,0,0,32337.70175251196,5,0
0,1,0,0,0,640.9103854640256,4,1
1,0,0,0,0,84.73299908433907,2,1
0,0,0,0,0,274.8676084426963,1,1
0,1,0,0,0,1692.4666926361826,4,1
1,0,0,0,0,168.85631700098395,3,1
0,0,1,0,0,63460.878810411334,7,0
0,0,0,0,0,310.5302750657729,3,1
1,0,0,0,0,2847.6872528618205,7,0
0,1,1,0,0,629.1965103734331,2,1
0,1,0,0,0,2700.402993461813,2,1
1,0,0,0,0,292.8894059127664,2,1
1,0,0,0,1,433.483508067976,5,0
0,1,0,0,0,294.73188184223096,1,1
1,1,0,0,1,887.6803940275662,2,0
0,0,0,0,0,127.93666084664213,4,1
1,1,0,0,0,50763.452601287514,4,0
0,0,1,0,0,24642.770251694747,4,0
1,0,0,0,0,826.7362358823677,4,1
0,1,1,0,0,1937.0290828750408,3,0
0,0,1,0,0,557.9546206275775,3,0
1,0,0,0,0,320.07094651162873,5,1
0,0,0,0,0,43293.827513063196,5,0
0,0,0,0,0,415.62985355400673,7,1
0,0,0,0,0,618.4381835758145,0,1
0,0,0,0,0,674.8216332280491,6,1
0,1,1,0,0,34807.966269527795,7,0
1,0,0,0,0,195.1245757510708,5,1
0,0,0,0,0,280.91335925237115,1,1
0,1,0,0,0,3223.6859724161613,3,1
0,0,0,0,0,1241.4552291562113,6,0
0,1,1,0,0,26667.10726832204,6,0
0,0,0,0,0,306.02267834645124,5,1
1,0,0,0,0,320.5725713722878,3,1
1,0,0,0,0,1113.676189912909,2,1
0,0,0,0,0,462.7748829432281,6,1
0,0,0,0,0,706.3037944358209,3,1
0,0,0,0,0,224.42019664499486,1,1
0,1,0,0,0,2065.6623335499376,2,0
1,0,0,0,0,740.9657124386364,3,1
0,0,0,0,0,190.8148413347793,2,1
0,0,0,0,0,101663.01502889255,4,0
0,1,1,0,0,41305.44865603226,7,0
1,0,0,0,0,6359.598894268801,5,1
0,0,0,0,0,305.3586374008487,4,1
1,1,0,0,0,23.33689777122485,4,1
0,0,0,0,0,616.7438877941148,1,1
0,0,0,0,0,1034.0633131466295,1,1
0,0,1,0,0,30891.259007094097,3,0
0,0,0,0,0,377.219916184276,1,1
0,0,0,0,0,781.0254625368151,1,1
1,0,0,0,0,360.4108378596029,1,1
0,0,0,0,0,282.8615707179619,3,1
1,0,0,0,0,217.11803493808767,3,1
0,0,0,0,0,1468.663355193162,5,1
1,1,0,0,0,9276.47886428339,7,0
0,0,0,0,0,29.151035136600417,1,1
1,0,0,0,0,1469.7947734955342,3,1
1,0,0,0,0,280.8820027383897,4,1
0,0,0,0,0,1263.6639325447902,6,1
0,0,0,0,0,1526.9015959713656,2,1
0,0,0,0,0,615.2425162245471,5,1
1,0,0,0,0,999.2584553691213,6,1
0,1,0,0,0,26317.570342068237,6,0
0,0,0,0,0,59875.71503929902,1,1
0,0,0,0,0,506.15982158666924,6,1
0,0,0,0,0,8297.20567360204,6,0
0,0,0,0,0,1190.034051258547,2,1
0,0,1,0,0,21232.1787883293,7,0
0,0,0,0,0,815.8789866112606,3,1
1,1,0,0,0,545.3703124854134,1,1
0,0,0,0,0,2311.540840695929,2,1
1,0,0,0,0,14777.778875261542,3,0
0,0,0,0,0,1594.8360328162921,5,1
0,1,0,0,0,821.7698612049472,4,0
1,0,0,0,1,625.8021563764914,1,1
0,0,0,0,0,250.36274441627418,1,1
0,0,0,0,0,314.65667539415676,0,1
0,0,0,0,0,283.46733659223565,3,1
0,0,0,0,0,36709.86413466011,7,0
0,0,0,0,0,1676.6688209118508,4,1
0,0,0,0,0,96.88449907323657,1,1
1,0,0,0,0,156.73482803926274,2,1
0,0,0,0,0,321.7567194445202,4,1
1,0,0,0,0,545.3234779441739,1,1
0,0,0,0,0,480.2316203317946,3,1
0,0,0,0,0,1051.0783005581322,6,1
0,0,0,0,0,849.1565214003992,5,1
1,0,0,0,0,724.0358122281733,0,1
0,0,0,0,0,11101.939851745878,5,0
0,0,0,0,0,139.44372427150734,3,1
0,1,0,0,0,551.679604526582,6,0
1,0,0,0,1,20620.026766528284,6,0
0,0,0,0,0,340.27627711712927,0,1
1,0,0,0,1,7750.857157015247,5,0
0,0,0,0,0,1497.6786879794815,5,1
0,0,0,0,0,551.1371199433145,6,1
1,0,0,1,0,494.4825586495897,7,0
0,0,0,0,0,1761.0821832811723,1,0
1,0,0,0,1,860.7071042400701,4,0
1,1,0,0,0,412.1714246214821,2,1
0,0,0,0,0,250.9485643882096,3,1
0,0,0,0,0,427.1561461733062,5,1
0,0,0,0,0,1049.4984846087964,2,1
0,1,0,0,0,887.5167779427662,4,1
1,0,0,0,0,283.03422386375127,1,1
0,0,0,0,0,1696.1651514875455,2,1
0,1,1,0,0,37303.64527294434,4,0
0,1,0,0,0,176.15390100561638,3,1
0,0,0,0,0,1084.6584834561745,6,1
0,0,1,0,0,31007.06411257862,6,0
0,0,0,0,0,197.78742061326915,5,1
0,0,0,0,0,329.33360348107453,5,1
1,0,0,0,0,2577.202280524675,6,1
0,0,0,0,0,448.18106798787056,2,1
0,1,1,0,0,26230.733094475883,0,0
1,0,0,1,0,35542.32390009569,3,0
1,0,0,0,0,601.4593562146914,2,1
1,0,0,0,0,407.5786993388293,5,1
1,0,0,0,0,450.17874946912565,5,1
1,0,0,0,0,687.3915157947455,3,1
1,0,0,0,0,725.490311542891,6,1
0,0,0,0,0,416.3265745554495,3,1
1,1,0,0,0,1052.9065264723213,2,1
0,0,0,0,0,147.27026493474398,5,1
0,0,0,0,0,115068.10201430359,5,0
0,1,0,0,0,3490.828323662095,2,0
0,0,0,0,0,436.6858949186673,5,1
0,1,1,0,0,1105.4852740632448,6,1
0,1,0,0,0,27855.77520831027,7,0
0,0,1,0,0,337.08722826377704,1,1
0,0,0,0,0,4243.454442220804,1,1
1,1,0,0,0,3207.909115213955,3,1
0,1,0,0,0,599.4032116811028,5,0
0,0,0,0,0,758.5881400272391,2,1
1,0,0,0,0,833.348068011432,3,1
1,1,0,0,1,1587.513159831128,5,0
0,0,0,0,0,98.19384365935454,3,1
0,1,0,0,0,1422.367999328858,5,1
0,1,0,0,0,2360.1101035552347,2,1
0,0,0,0,0,73642.87987796661,5,0
0,0,0,0,0,198.1023487116927,0,1
0,0,0,0,0,102129.95355086493,5,0
1,0,0,0,0,347.16115281330616,1,1
0,0,0,0,0,259.0211526201333,7,1
0,1,0,0,0,8967.50565289474,1,0
0,0,0,0,0,347.32384559390107,3,1
0,0,0,0,0,1185.1211145780592,1,1
0,0,0,0,0,293.4827608969297,0,1
1,0,0,0,0,7152.36437146834,1,0
0,0,0,0,0,753.6717975338147,0,1
0,0,0,0,0,53076.1956606831,4,1
0,0,0,0,0,518.0813646037117,0,1
1,0,0,0,0,700.7609399421488,3,1
0,0,0,0,0,1629.8545077548818,3,1
0,0,1,0,0,44908.81966416026,3,0
0,0,0,0,0,422.9983386503586,6,0
1,0,0,0,0,828.9442304060736,4,1
0,1,0,0,0,30482.07008730964,2,0
0,0,0,0,0,341.2818570011879,5,1
0,0,0,0,0,36.02804597431329,2,1
0,0,0,0,0,1118.134916699139,1,1
0,0,1,0,0,39308.845155406605,7,0
0,0,0,0,0,280.2147863633859,6,1
0,0,0,0,0,10886.458494360599,7,0
1,0,0,0,0,325.18589159000794,7,1
0,0,0,0,0,1333.6361288835,2,1
0,0,0,0,0,509.839763302433,3,1
0,0,0,0,0,288.1505116130133,3,1
1,0,0,0,0,591.355505345856,1,1
0,0,0,0,0,2535.6339186766145,2,1
1,0,0,0,0,811.9172973803285,5,1
0,1,0,0,0,125.6167178930655,2,1
0,0,0,0,0,446.99020719947805,6,1
0,0,0,0,0,184.85399443355487,5,1
0,0,1,0,0,62.23617804556237,1,1
1,0,0,0,0,138.29990191880137,2,1
1,0,0,0,0,214.74345379390002,4,1
1,0,0,0,0,247.10540078918984,1,1
0,0,0,0,0,660.9941492477178,4,1
1,0,0,0,0,815.0947428779541,2,1
0,0,0,0,0,48.764412167923176,6,1
0,1,1,0,0,27956.36501378475,7,0
0,0,1,0,0,6461.160623379257,2,0
0,0,1,0,0,111635.10145225172,5,0
0,0,0,0,0,1128.7605559228257,6,1
1,0,0,0,0,309.76811131568275,3,1
0,0,0,0,0,518.2320423930286,5,1
1,0,0,0,0,811.0808016577245,4,1
0,0,0,0,0,561.49338782564,5,0
0,0,0,0,0,804.8000058777784,1,1
0,1,0,0,0,845.8924431226843,1,1
0,0,0,0,0,1268.486958339337,2,1
0,0,0,0,0,248.23247797262573,3,1
0,0,0,0,0,358.46304520516594,2,1
1,0,0,0,0,426.2494817415388,3,1
0,0,0,0,0,92.75356600504095,4,1
1,0,0,0,0,1373.5601499661325,2,1
0,0,1,0,0,39727.27926867667,4,0
0,0,0,0,0,287.3308688686663,6,1
0,0,0,0,0,425.6679456884023,2,1
0,1,1,0,0,913.3944276788626,4,0
0,0,0,0,0,517.8231370189889,4,1
0,0,0,0,0,432.3057291760107,3,1
0,0,0,0,0,1527.071336452386,1,1
1,0,0,0,0,213.37937205339043,3,1
0,0,0,0,0,327.377821086785,2,1
0,0,0,0,0,198.79303284645192,4,1
1,0,0,0,0,415.26128383235044,4,1
1,0,0,0,0,1843.183390077022,5,1
0,0,1,0,0,30654.044236347483,4,0
0,0,1,0,0,24371.03279520794,1,0
0,0,1,0,0,35974.88145785428,4,0
0,0,0,0,0,32003.76641144429,3,0
1,0,0,0,0,324.8476138946627,5,1
0,0,0,0,0,535.7547344861387,3,1
0,0,0,0,0,266.7111811795087,4,1
0,0,0,0,0,731.3612978328243,6,1
0,0,0,0,0,309.25486850057774,0,1
1,0,0,0,0,1600.7569270576685,5,1
0,0,1,0,0,3047.8040947397185,4,0
0,0,1,0,0,27331.47881878393,5,0
0,0,0,0,0,634.2398937714853,4,1
1,0,0,0,0,1058.103159160577,1,1
0,1,0,0,0,4875.790569420308,5,0
0,0,0,0,0,487.433031271768,1,1
0,0,1,0,0,1198.5198200815996,1,0
1,0,0,0,0,705.4985319208604,2,1
1,0,0,0,0,445.5746530443054,5,1
0,0,0,0,0,30843.369152495303,1,0
0,0,0,0,0,493.68920754691374,5,1
0,0,0,0,0,153.82865869307287,1,1
0,0,0,0,0,1395.0623942925756,6,1
0,0,0,0,0,777.7673066931541,4,1
0,0,0,0,0,246.8944398017348,2,1
0,0,0,0,0,27086.430262838123,2,0
0,1,0,0,0,121.33109471778533,4,0
1,0,0,0,0,3965.3804495914255,2,1
0,0,0,0,0,389.8840652853427,2,1
0,1,0,0,0,1781.7096296658915,7,0
0,1,0,0,0,2806.8846567359014,7,1
0,0,1,0,0,10223.30212574488,2,0
0,0,0,0,0,187.9878660294553,3,1
1,0,0,0,0,361.2754952731183,4,1
0,0,0,0,0,830.9168969025932,4,1
0,0,0,0,0,790.5292188714812,3,1
0,0,0,0,0,757.3017239705083,1,1
0,0,0,0,0,1190.7561575586515,4,1
0,0,0,0,0,440.953819089855,3,0
0,0,0,0,0,326.5380762217142,2,1
0,0,0,0,0,433.8679176993975,4,1
0,0,0,0,0,56.427313582636536,2,1
0,0,0,0,0,659.0551188736436,2,1
0,1,0,0,0,70011.42288230591,7,0
0,0,0,0,0,1186.26771416204,1,1
0,0,0,0,0,1076.083054549626,3,1
0,0,0,0,0,535.964997580344,4,1
1,0,0,0,0,978.5590117583971,3,1
0,0,0,0,0,929.3618277601312,2,1
0,0,0,0,0,111735.47761160629,7,0
0,0,0,0,0,436.066132154051,1,1
0,0,1,0,0,315.69434590901295,3,1
1,1,0,0,0,504.3744077699582,3,1
0,1,1,0,0,21200.179649793896,6,0
0,0,0,0,0,913.6533896523267,0,1
1,0,0,0,0,263.18282967458765,3,1
1,1,0,0,0,99.26582652796705,0,1
1,0,0,0,0,434.08569476852335,4,1
0,0,0,0,0,363.76399848481975,5,1
0,0,0,0,0,458.0411885319091,4,1
0,1,1,0,0,6054.25318091192,4,0
1,0,0,0,0,457.63253747693886,5,1
0,0,0,0,0,136.35582819846593,2,1
1,0,0,0,0,1003.6926723466723,2,1
0,0,0,0,0,663.1473532890933,5,1
1,0,0,0,0,292.7177884908107,2,1
0,0,0,0,0,1257.7883652382015,1,1
0,1,1,0,0,33737.24469874435,6,0
0,0,0,0,0,798.7544099068206,7,1
0,0,0,0,0,472.7452945695275,2,1
0,0,0,0,0,384.9985521236361,2,1
1,1,0,0,0,177.59442295109724,5,0
0,0,0,0,0,1092.9653558944462,1,1
0,0,0,0,0,200.44292082670876,6,1
1,0,0,0,0,356.5868701086529,6,1
0,0,0,0,0,1113.329561780429,2,1
0,0,0,0,0,753.7959175279084,4,1
0,0,0,0,0,968.348648197702,6,1
0,0,0,0,0,16002.712868527467,4,1
0,0,0,0,0,386.8173023069393,3,1
0,1,0,0,0,14842.642296276872,6,0
0,1,0,0,0,376.32948484265273,6,1
0,0,0,0,0,586.9866079013299,4,1
0,0,1,0,0,515.7450666104254,3,0
1,1,0,0,1,927.6700969937525,1,0
0,0,0,0,0,942.9335855277353,0,1
0,0,0,0,0,2348.6033345002315,3,1
0,0,0,0,0,659.6014092346676,4,1
0,0,0,0,0,905.4144893527313,3,1
0,0,0,0,0,1774.8962639949223,6,1
0,0,0,0,0,1282.797815293588,2,1
0,0,0,0,0,1410.7406137748435,2,1
0,0,0,0,0,849.9190425012856,3,1
0,0,0,0,0,250.24844230795446,4,1
0,0,0,0,0,1241.6796689139908,1,1
0,0,0,0,0,1597.70806049485,2,1
0,0,0,0,0,1651.309090621552,4,1
1,0,0,0,0,425.8139141863298,4,1
0,0,0,0,0,1057.5717890305175,4,1
0,0,0,0,0,3245.6494992842063,3,1
1,0,0,0,0,7.371195645590048,7,1
0,1,1,0,0,25752.265513240887,6,0
1,0,0,0,0,1208.209828667457,2,1
0,0,0,0,0,32465.20548986615,6,0
0,1,0,0,0,348.0573631602744,1,1
0,0,0,0,0,7486.137858248628,7,0
0,1,0,0,0,26590.847888623088,5,0
0,0,0,0,0,1561.4814163400094,5,1
0,0,0,0,0,591.5448297973003,2,1
0,0,0,0,0,911.7013962683791,5,0
0,1,1,0,0,32649.900496243947,5,0
0,1,1,0,0,62299.86292009211,3,0
0,0,0,0,0,266.421234471344,3,1
1,0,0,0,0,436.8550183861742,4,1
1,0,0,0,0,376.64115150613475,5,1
0,1,0,0,0,28341.98477234883,4,0
1,0,0,0,0,150.28400428450976,1,1
1,0,0,0,0,241.13873708711168,1,1
0,0,0,0,0,860.5994949048711,4,1
1,0,0,0,0,337.740459624466,4,1
0,0,0,0,0,4384.839413732061,6,1
0,0,0,0,0,88.30788144031517,4,1
0,0,0,0,0,1026.9732081963596,1,1
0,1,0,0,0,738.1300401072136,2,1
0,0,1,0,0,289.91562346518464,5,1
0,0,0,0,0,377.59067024241955,4,1
1,0,0,1,0,519.7253495759286,2,0
1,0,0,0,0,39552.26920222102,3,1
0,0,0,0,0,898.8691799550811,2,1
0,0,0,0,0,267.50970273417914,5,1
0,0,0,0,0,803.9987208914313,3,1
0,0,0,0,0,779.8404970168249,7,1
0,0,0,0,0,264.9279343192225,2,1
0,0,0,0,0,117.96409256151006,2,1
0,0,0,0,0,106.07632282239483,6,1
0,0,0,0,0,502.05938623656715,5,1
0,0,0,0,0,3132.656401175606,4,0
1,0,0,0,0,356.49223171168285,5,1
0,0,0,0,0,317.73967662384774,3,1
0,0,0,0,0,128.54155043623345,3,1
0,1,0,0,0,50177.65400393364,6,0
0,0,0,0,0,907.6933775830877,6,1
0,1,0,0,0,532.6845890792971,1,1
0,0,0,0,0,862.3655894675206,2,1
0,1,1,0,0,35426.48883441229,4,0
0,0,0,0,0,920.6576567454143,4,1
0,0,1,0,0,601.2838252036604,1,1
1,0,0,0,0,559.2051400425729,2,1
0,0,0,0,0,631.8609177470673,6,1
0,0,0,0,0,814.5796444749402,4,1
0,0,0,0,0,4652.63061085669,3,1
0,1,0,0,0,1767.8544106440452,1,1
0,1,0,0,0,439.78683319620825,3,1
0,0,0,0,0,179.1478095969175,2,1
1,0,0,0,0,286.20227735932286,0,1
0,1,0,0,0,9707.135128332457,4,0
0,0,0,0,0,276.40694390136156,4,1
0,1,0,0,0,10963.286778997499,6,0
0,0,0,0,0,753.870562267362,6,1
0,0,0,0,0,7221.7174135298255,6,1
0,0,0,0,0,613.9762421763878,5,1
0,1,0,0,0,2526.9366627220093,3,1
0,0,0,0,0,479.12777970915374,6,1
0,0,1,0,0,17454.455725400323,6,0
0,0,0,0,0,789.6566750358497,2,1
1,0,0,0,0,515.3123044952143,3,1
0,0,1,0,0,904.04300601724,4,1
0,1,0,0,0,31187.29250271564,5,0
0,1,0,0,0,47527.17838648376,4,0
0,0,0,0,0,1042.8883728890958,4,0
1,0,0,0,0,353.47863651583685,3,1
0,1,0,0,0,691.358853506145,3,1
1,0,0,0,0,208.99139160046852,2,1
1,0,0,0,0,3341.866041996954,4,1
0,1,0,0,0,31360.26821725455,2,0
0,0,0,0,0,7152.575406166982,2,0
0,1,0,0,0,1167.0921460513703,5,0
0,0,0,0,0,1138.8511808282667,7,1
1,0,0,0,0,481.2739801449392,1,1
0,0,1,0,0,223.9472518371379,4,0
0,1,0,0,0,376.4908719725125,4,1
1,1,0,0,0,968.5735725730418,3,1
0,1,0,0,0,32945.653143373034,5,0
0,1,0,0,0,3458.260069971716,4,0
0,0,0,0,0,333.55070154481143,4,1
1,0,0,0,0,792.8838403727341,6,1
0,0,0,0,0,364.81616934516495,5,1
0,0,0,0,0,642.822458600928,3,1
0,1,0,0,0,36847.84593047204,7,0
0,1,0,0,0,1376.148472843527,3,1
0,0,0,0,0,1034.2497955899262,4,1
0,0,0,0,0,873.5279521900397,7,1
1,0,0,0,0,496.7220298989783,5,0
1,0,0,0,0,608.9345632354612,4,1
0,0,0,0,0,914.5868108699646,0,1
1,0,0,0,0,327.9493502971521,2,1
0,0,1,0,0,470.1705379666205,2,1
1,0,0,0,0,279.3295707945945,6,1
0,0,0,0,0,247.90853233604724,2,1
0,0,0,0,0,2353.7723515545044,1,1
0,1,0,0,0,345.68442726406937,4,1
0,0,0,0,0,257.804449158289,2,1
0,1,0,0,0,1742.8419290776453,5,1
0,1,0,0,0,32243.02536160891,3,0
1,0,0,0,1,4023.1303330982328,5,0
1,1,0,0,0,96.08360286312912,3,1
0,1,0,0,0,1199.9405785140923,5,1
0,1,0,0,0,75987.0533439021,4,0
0,1,0,0,0,624.6814077753437,1,1
0,1,0,0,0,1715.6606363924545,6,0
1,0,0,0,0,153.24329256913228,6,1
1,0,0,1,1,560.72267529145,3,0
0,1,1,0,0,26848.09594021137,7,0
0,1,0,0,0,32652.531834330402,3,0
0,0,0,0,0,874.0320860536453,2,1
1,0,0,0,0,252.9552448390186,6,1
0,0,0,0,0,115.02065299658949,3,1
0,1,0,0,0,37471.22067260975,0,0
0,0,0,0,0,755.5183530240317,2,1
0,0,0,0,0,829.6248791529703,7,1
0,0,1,0,0,14094.405494269575,4,0
0,1,0,0,0,29775.918455512136,1,0
1,1,0,0,0,844.9565532524741,3,1
0,0,0,0,0,421.80548594282715,0,1
0,0,0,0,0,1259.6260978822397,1,1
0,0,0,0,0,1142.1160986708537,1,1
0,0,0,0,0,746.8964062253798,5,1
0,0,0,0,0,80.05893718287388,2,1
0,0,0,0,0,902.8121293267341,3,1
0,0,0,0,0,1509.2308949825083,5,1
0,0,0,0,0,9967.29265990378,2,1
0,0,0,0,0,524.9251067591855,3,1
1,0,0,0,0,597.2469629592049,5,1
1,0,0,0,0,57112.82199548109,5,0
0,1,0,0,0,18135.466780832874,2,0
0,0,0,0,0,144.3181866186857,0,1
0,0,0,0,0,1534.2958102606196,3,1
0,0,0,0,0,788.6268193020578,3,1
0,0,0,0,0,131.21414497504438,1,1
0,0,0,0,0,1110.3586701699917,4,1
0,0,0,0,0,422.95553080540117,1,1
1,0,0,0,0,973.4988897020961,4,0
0,0,0,0,0,488.77249294352765,0,1
0,1,1,0,0,27684.914238319736,3,0
0,1,0,0,0,1169.3558994603543,1,1
0,0,1,0,0,112.82037938759842,3,1
0,0,0,0,0,385.2049336168878,6,1
0,0,0,0,0,413.86467834773686,2,0
0,0,1,0,0,29285.930640441184,6,0
0,0,1,0,0,1312.0667909474514,2,0
0,0,0,0,0,445.18644106949836,7,1
0,0,0,0,0,32772.947317468395,6,0
0,0,0,0,0,871.1161865459155,5,1
1,0,0,0,0,101.03573380525054,1,1
1,0,0,0,0,859.4319370080449,5,1
0,1,1,0,0,26862.91101825529,5,0
1,0,0,0,0,656.734282777837,5,1
0,1,1,0,0,24514.32927826507,3,0
0,0,0,0,0,644.8600538087933,1,1
0,0,0,0,0,255.84339792935188,5,1
0,0,0,0,0,964.4763765313024,1,1
1,0,0,0,0,214.81018915994494,1,1
0,0,0,0,0,571.0543224017513,6,1
0,0,0,0,0,184.70873485653445,1,1
1,0,0,0,0,258.165256247806,1,1
0,0,0,0,0,448.7424359384251,2,1
1,0,0,0,0,1594.9882113624521,1,1
0,0,1,0,0,47991.835997389775,5,0
0,0,0,0,0,807.9776808087252,1,1
1,0,0,0,0,112.07779279988763,1,1
0,1,0,0,0,474.826283953386,5,1
0,0,1,0,0,283.00496070991625,2,1
0,0,0,0,0,441.05011574099217,1,1
0,1,0,0,0,1375.9737694360442,3,0
0,0,0,0,0,1673.1401093859995,5,0
0,0,0,0,0,441.6783455197467,1,1
0,1,1,0,0,24479.972020969453,7,0
0,1,0,0,0,49667.870156876015,3,0
0,0,0,0,0,48.944548153804135,1,1
0,0,0,0,0,844.1452863545798,1,1
0,0,0,0,0,993.0445021619018,4,1
1,0,0,0,0,216.78028332064468,2,1
0,1,0,0,0,746.5369880263611,2,1
1,1,0,0,1,861.1798747083741,4,0
0,0,0,0,0,393.5450733656849,3,1
1,0,0,0,0,474.3315678466151,2,1
0,0,0,0,0,844.5497952063367,5,1
0,0,0,0,0,564.245158027669,2,1
1,0,0,0,0,1486.7656826669968,2,1
1,0,0,0,0,415.14209115350263,3,1
1,0,0,0,0,463.50471774837007,6,1
0,0,0,0,0,1599.2693294386875,3,1
1,1,0,0,0,755.5624174794788,2,1
1,0,0,0,1,37.68575472182092,3,1
0,0,0,0,0,509.81748866565687,4,1
1,0,0,0,0,1257.230838614371,5,1
0,0,0,0,0,367.516116983157,1,1
0,0,0,0,0,16227.71573581337,5,0
0,0,0,0,0,1218.146032897742,7,1
0,1,0,0,0,30234.09967877162,3,0
0,1,1,0,0,12324.964162166698,6,0
0,0,0,0,0,806.2290544799788,3,1
1,0,0,0,0,1017.2992935480967,1,1
0,0,1,0,0,176.89312757702388,2,1
0,0,0,0,0,35363.497934943676,7,0
0,0,0,0,0,662.2810252963407,5,1
0,1,0,0,0,590.9216220964322,7,0
0,0,0,0,0,36493.47114390639,7,0
1,0,0,0,0,4322.22823399962,6,0
0,0,0,0,0,862.2404366091644,2,1
0,0,0,0,0,769.953404031943,3,1
0,0,0,0,0,1154.064681336234,6,1
1,0,0,0,0,554.0504268178853,1,1
0,0,0,0,0,443.86604667761276,2,1
1,0,0,0,0,959.7015318080138,7,1
0,0,1,0,0,61578.26786867041,3,0
0,0,0,0,0,22636.02539293984,2,0
0,0,0,0,0,492.52553510309883,3,1
0,1,0,0,0,9853.645560320987,3,0
0,1,0,0,0,1028.3618692622265,2,1
0,0,0,0,0,1060.9904626699488,5,1
0,0,0,0,0,520.09336475302,4,1
0,1,0,0,0,510.85287673240725,1,1
0,0,0,0,0,686.6779159722287,4,1
1,1,0,0,0,375.99560731663314,3,1
0,0,0,0,0,560.1931155383307,7,1
0,0,0,0,0,758.1802907110113,4,1
0,0,0,0,0,243.39168936133953,3,1
0,0,0,0,0,1026.4223096760577,4,1
0,1,0,0,0,767.6301533510823,4,1
0,1,0,0,0,51.27100081408395,1,1
1,1,0,0,0,26835.693214198374,4,0
0,0,0,0,0,917.2538072569431,3,1
0,1,0,0,0,334.752047355196,3,0
0,1,0,0,0,705.9427443765309,2,1
1,0,0,0,0,535.2197701008108,4,1
0,0,0,0,0,765.5591565717781,1,1
1,0,0,0,0,250.67103295848065,4,1
0,0,0,0,0,237.2465773151084,4,1
0,1,0,0,0,36428.685000098674,3,0
1,0,0,0,0,642.6014932106789,4,1
1,0,0,0,1,164.5929508884309,7,1
0,0,0,0,0,921.0240443954795,4,1
0,0,0,0,0,899.6230299553866,3,1
0,1,1,0,0,35471.605944114795,5,0
1,0,0,0,0,4097.7337513549755,1,1
0,0,0,0,0,753.7549984661621,2,1
0,0,0,0,0,371.38224125392486,1,1
0,0,0,0,0,369.500389182614,4,1
0,0,0,0,0,173.97262568988393,5,1
0,0,0,0,0,929.329779396917,5,1
0,0,0,0,0,497.21790338988075,3,1
0,0,0,0,0,421.2119751663238,3,1
0,0,0,0,0,175.05274762513073,6,1
1,0,0,0,0,579.3418977711952,1,1
